Years in the past from 1950,Ice Volume,Temperature Anomaly,CO2 for Ice,Temperature for Ice
268716.0,26.8,-6.584,,
268706.0,26.8,-6.579,,
268696.0,26.8,-6.59,,
268686.0,26.8,-6.578,,
268676.0,26.8,-6.589,,
268666.0,26.8,-6.579,,
268656.0,26.8,-6.565,,
268646.0,26.8,-6.534,,
268636.0,26.8,-6.522,,
268626.0,26.8,-6.49,,
268616.0,26.8,-6.463,,
268606.0,26.8,-6.409,,
268596.0,26.8,-6.38,,
268586.0,26.8,-6.33,,
268576.0,26.8,-6.28,,
268566.0,26.8,-6.233,,
268556.0,26.8,-6.181,,
268546.0,26.8,-6.114,,
268536.0,26.8,-6.045,,
268526.0,26.8,-5.98,,
268516.0,26.8,-5.914,,
268506.0,26.7,-5.849,,
268496.0,26.7,-5.763,,
268486.0,26.7,-5.679,,
268476.0,26.7,-5.597,,
268466.0,26.7,-5.509,,
268456.0,26.7,-5.413,,
268446.0,26.7,-5.311,,
268436.0,26.7,-5.211,,
268426.0,26.7,-5.112,,
268416.0,26.7,-5.015,,
268406.0,26.7,-4.898,,
268396.0,26.7,-4.802,,
268386.0,26.7,-4.689,,
268376.0,26.7,-4.576,,
268366.0,26.7,-4.486,,
268356.0,26.7,-4.375,,
268346.0,26.7,-4.267,,
268336.0,26.7,-4.16,,
268326.0,26.7,-4.054,,
268316.0,26.7,-3.952,,
268306.0,26.7,-3.852,,
268296.0,26.6,-3.748,,
268286.0,26.6,-3.638,,
268276.0,26.6,-3.548,,
268266.0,26.6,-3.446,,
268256.0,26.6,-3.37,,
268246.0,26.6,-3.284,,
268236.0,26.6,-3.203,,
268226.0,26.6,-3.145,,
268216.0,26.6,-3.108,,
268206.0,26.6,-3.057,,
268196.0,26.6,-2.98,,
268186.0,26.6,-2.949,,
268176.0,26.6,-2.903,,
268166.0,26.6,-2.848,,
268156.0,26.6,-2.792,,
268146.0,26.6,-2.747,,
268136.0,26.6,-2.674,,
268126.0,26.6,-2.6,,
268116.0,26.6,-2.543,,
268106.0,26.6,-2.486,,
268096.0,26.6,-2.408,,
268086.0,26.6,-2.351,,
268076.0,26.6,-2.29,,
268066.0,26.6,-2.239,,
268056.0,26.6,-2.183,,
268046.0,26.6,-2.127,,
268036.0,26.6,-2.094,,
268026.0,26.6,-2.051,,
268016.0,26.6,-2.023,,
268006.0,26.6,-1.975,,
267996.0,26.6,-1.953,,
267986.0,26.6,-1.926,,
267976.0,26.6,-1.897,,
267966.0,26.6,-1.852,,
267956.0,26.6,-1.813,,
267946.0,26.6,-1.768,,
267936.0,26.6,-1.745,,
267926.0,26.6,-1.705,,
267916.0,26.6,-1.677,,
267906.0,26.6,-1.635,,
267896.0,26.6,-1.59,,
267886.0,26.6,-1.563,,
267876.0,26.6,-1.522,,
267866.0,26.5,-1.503,,
267856.0,26.5,-1.465,,
267846.0,26.5,-1.447,,
267836.0,26.5,-1.416,,
267826.0,26.5,-1.4,,
267816.0,26.5,-1.378,,
267806.0,26.5,-1.341,,
267796.0,26.4,-1.328,,
267786.0,26.4,-1.309,,
267776.0,26.4,-1.269,,
267766.0,26.4,-1.241,,
267756.0,26.4,-1.22,,
267746.0,26.4,-1.199,,
267736.0,26.4,-1.155,,
267726.0,26.4,-1.129,,
267716.0,26.4,-1.101,,
267706.0,26.4,-1.082,,
267696.0,26.4,-1.061,,
267686.0,26.3,-1.04,,
267676.0,26.3,-1.022,,
267666.0,26.3,-1.006,,
267656.0,26.3,-0.982,,
267646.0,26.3,-0.966,,
267636.0,26.3,-0.944,,
267626.0,26.3,-0.929,,
267616.0,26.3,-0.903,,
267606.0,26.3,-0.88,,
267596.0,26.2,-0.859,,
267586.0,26.2,-0.83,,
267576.0,26.2,-0.806,,
267566.0,26.2,-0.775,,
267556.0,26.2,-0.749,,
267546.0,26.2,-0.724,,
267536.0,26.2,-0.696,,
267526.0,26.2,-0.665,,
267516.0,26.1,-0.631,,
267506.0,26.1,-0.578,,
267496.0,26.1,-0.541,,
267486.0,26.1,-0.506,,
267476.0,26.1,-0.47,,
267466.0,26.1,-0.435,,
267456.0,26.1,-0.403,,
267446.0,26.0,-0.369,,
267436.0,26.0,-0.332,,
267426.0,26.0,-0.274,,
267416.0,26.0,-0.234,,
267406.0,26.0,-0.195,,
267396.0,26.0,-0.175,,
267386.0,26.0,-0.138,,
267376.0,26.0,-0.097,,
267366.0,25.9,-0.082,,
267356.0,25.9,-0.048,,
267346.0,25.9,-0.033,,
267336.0,25.9,-0.019,,
267326.0,25.9,0.0,,
267316.0,25.8,0.015,,
267306.0,25.8,0.032,,
267296.0,25.8,0.048,,
267286.0,25.8,0.061,,
267276.0,25.7,0.053,,
267266.0,25.7,0.066,,
267256.0,25.7,0.064,,
267246.0,25.7,0.081,,
267236.0,25.7,0.073,,
267226.0,25.6,0.068,,
267216.0,25.5,0.058,,
267206.0,25.5,0.05,,
267196.0,25.5,0.039,,
267186.0,25.4,0.001,,
267176.0,25.4,-0.021,,
267166.0,25.4,-0.069,,
267156.0,25.3,-0.086,,
267146.0,25.3,-0.127,,
267136.0,25.3,-0.149,,
267126.0,25.2,-0.182,,
267116.0,25.1,-0.232,,
267106.0,25.1,-0.278,,
267096.0,25.0,-0.324,,
267086.0,24.9,-0.379,,
267076.0,24.9,-0.422,,
267066.0,24.8,-0.475,,
267056.0,24.8,-0.521,,
267046.0,24.7,-0.576,,
267036.0,24.7,-0.639,,
267026.0,24.6,-0.684,,
267016.0,24.5,-0.741,,
267006.0,24.5,-0.781,,
266996.0,24.4,-0.841,,
266986.0,24.3,-0.882,,
266976.0,24.3,-0.937,,
266966.0,24.2,-0.976,,
266956.0,24.2,-1.033,,
266946.0,24.1,-1.092,,
266936.0,24.1,-1.122,,
266926.0,24.0,-1.178,,
266916.0,23.9,-1.23,,
266906.0,23.9,-1.269,,
266896.0,23.8,-1.309,,
266886.0,23.7,-1.333,,
266876.0,23.7,-1.374,,
266866.0,23.6,-1.407,,
266856.0,23.6,-1.442,,
266846.0,23.5,-1.473,,
266836.0,23.5,-1.502,,
266826.0,23.4,-1.528,,
266816.0,23.4,-1.553,,
266806.0,23.3,-1.575,,
266796.0,23.3,-1.6,,
266786.0,23.3,-1.62,,
266776.0,23.3,-1.644,,
266766.0,23.2,-1.667,,
266756.0,23.2,-1.695,,
266746.0,23.2,-1.719,,
266736.0,23.1,-1.741,,
266726.0,23.1,-1.767,,
266716.0,23.1,-1.789,,
266706.0,23.1,-1.815,,
266696.0,23.0,-1.857,,
266686.0,23.0,-1.875,,
266676.0,23.0,-1.893,,
266666.0,23.0,-1.91,,
266656.0,23.0,-1.907,,
266646.0,22.9,-1.925,,
266636.0,22.9,-1.922,,
266626.0,22.9,-1.919,,
266616.0,22.9,-1.915,,
266606.0,22.9,-1.892,,
266596.0,22.9,-1.889,,
266586.0,22.9,-1.866,,
266576.0,22.9,-1.841,,
266566.0,22.9,-1.816,,
266556.0,22.9,-1.79,,
266546.0,22.9,-1.748,,
266536.0,22.9,-1.722,,
266526.0,22.9,-1.675,,
266516.0,22.9,-1.608,,
266506.0,22.9,-1.56,,
266496.0,22.9,-1.51,,
266486.0,22.9,-1.438,,
266476.0,22.9,-1.366,,
266466.0,22.9,-1.292,,
266456.0,22.9,-1.217,,
266446.0,22.9,-1.122,,
266436.0,22.9,-1.027,,
266426.0,23.0,-0.95,,
266416.0,23.0,-0.855,,
266406.0,23.0,-0.779,,
266396.0,23.0,-0.702,,
266386.0,23.0,-0.627,,
266376.0,23.0,-0.551,,
266366.0,23.0,-0.476,,
266356.0,23.1,-0.424,,
266346.0,23.1,-0.35,,
266336.0,23.1,-0.297,,
266326.0,23.1,-0.228,,
266316.0,23.1,-0.181,,
266306.0,23.1,-0.136,,
266296.0,23.1,-0.092,,
266286.0,23.1,-0.069,,
266276.0,23.2,-0.028,,
266266.0,23.2,-0.011,,
266256.0,23.2,0.024,,
266246.0,23.2,0.038,,
266236.0,23.2,0.047,,
266226.0,23.2,0.054,,
266216.0,23.2,0.058,,
266206.0,23.2,0.04,,
266196.0,23.2,0.04,,
266186.0,23.2,0.017,,
266176.0,23.2,0.014,,
266166.0,23.2,-0.012,,
266156.0,23.3,-0.038,,
266146.0,23.3,-0.065,,
266136.0,23.3,-0.071,,
266126.0,23.3,-0.098,,
266116.0,23.3,-0.125,,
266106.0,23.3,-0.172,,
266096.0,23.3,-0.197,,
266086.0,23.3,-0.223,,
266076.0,23.3,-0.267,,
266066.0,23.3,-0.29,,
266056.0,23.3,-0.331,,
266046.0,23.3,-0.353,,
266036.0,23.4,-0.394,,
266026.0,23.4,-0.433,,
266016.0,23.4,-0.47,,
266006.0,23.4,-0.505,,
265996.0,23.4,-0.539,,
265986.0,23.4,-0.572,,
265976.0,23.4,-0.602,,
265966.0,23.4,-0.652,,
265956.0,23.5,-0.679,,
265946.0,23.5,-0.724,,
265936.0,23.5,-0.748,,
265926.0,23.5,-0.79,,
265916.0,23.5,-0.831,,
265906.0,23.5,-0.871,,
265896.0,23.6,-0.911,,
265886.0,23.6,-0.948,,
265876.0,23.6,-0.988,,
265866.0,23.6,-1.025,,
265856.0,23.6,-1.061,,
265846.0,23.6,-1.098,,
265836.0,23.7,-1.152,,
265826.0,23.7,-1.188,,
265816.0,23.7,-1.224,,
265806.0,23.7,-1.258,,
265796.0,23.7,-1.294,,
265786.0,23.7,-1.348,,
265776.0,23.7,-1.383,,
265766.0,23.7,-1.419,,
265756.0,23.7,-1.474,,
265746.0,23.7,-1.509,,
265736.0,23.8,-1.542,,
265726.0,23.8,-1.597,,
265716.0,23.8,-1.627,,
265706.0,23.8,-1.679,,
265696.0,23.8,-1.712,,
265686.0,23.8,-1.745,,
265676.0,23.8,-1.797,,
265666.0,23.9,-1.831,,
265656.0,23.9,-1.88,,
265646.0,23.9,-1.93,,
265636.0,23.9,-1.979,,
265626.0,23.9,-2.029,,
265616.0,23.9,-2.077,,
265606.0,23.9,-2.129,,
265596.0,24.0,-2.178,,
265586.0,24.0,-2.247,,
265576.0,24.0,-2.293,,
265566.0,24.0,-2.364,,
265556.0,24.0,-2.433,,
265546.0,24.0,-2.502,,
265536.0,24.0,-2.568,,
265526.0,24.1,-2.638,,
265516.0,24.1,-2.713,,
265506.0,24.1,-2.8,,
265496.0,24.1,-2.872,,
265486.0,24.1,-2.964,,
265476.0,24.1,-3.058,,
265466.0,24.1,-3.131,,
265456.0,24.2,-3.223,,
265446.0,24.2,-3.339,,
265436.0,24.2,-3.432,,
265426.0,24.2,-3.522,,
265416.0,24.2,-3.615,,
265406.0,24.2,-3.727,,
265396.0,24.3,-3.817,,
265386.0,24.3,-3.911,,
265376.0,24.3,-4.001,,
265366.0,24.3,-4.093,,
265356.0,24.3,-4.163,,
265346.0,24.3,-4.252,,
265336.0,24.4,-4.342,,
265326.0,24.4,-4.414,,
265316.0,24.4,-4.508,,
265306.0,24.4,-4.574,,
265296.0,24.4,-4.64,,
265286.0,24.4,-4.703,,
265276.0,24.5,-4.769,,
265266.0,24.5,-4.826,,
265256.0,24.5,-4.886,,
265246.0,24.5,-4.938,,
265236.0,24.5,-4.993,,
265226.0,24.6,-5.027,,
265216.0,24.6,-5.08,,
265206.0,24.6,-5.129,,
265196.0,24.6,-5.159,,
265186.0,24.6,-5.19,,
265176.0,24.7,-5.217,,
265166.0,24.7,-5.264,,
265156.0,24.7,-5.288,,
265146.0,24.7,-5.338,,
265136.0,24.7,-5.384,,
265126.0,24.7,-5.41,,
265116.0,24.7,-5.457,,
265106.0,24.8,-5.503,,
265096.0,24.8,-5.549,,
265086.0,24.8,-5.597,,
265076.0,24.8,-5.646,,
265066.0,24.8,-5.713,,
265056.0,24.8,-5.764,,
265046.0,24.9,-5.835,,
265036.0,24.9,-5.883,,
265026.0,24.9,-5.955,,
265016.0,24.9,-6.027,,
265006.0,25.0,-6.104,,
264996.0,25.0,-6.18,,
264986.0,25.0,-6.258,,
264976.0,25.0,-6.335,,
264966.0,25.0,-6.414,,
264956.0,25.1,-6.496,,
264946.0,25.1,-6.598,,
264936.0,25.1,-6.682,,
264926.0,25.2,-6.782,,
264916.0,25.2,-6.885,,
264906.0,25.2,-6.963,,
264896.0,25.2,-7.064,,
264886.0,25.3,-7.163,,
264876.0,25.3,-7.264,,
264866.0,25.3,-7.344,,
264856.0,25.3,-7.445,,
264846.0,25.4,-7.543,,
264836.0,25.4,-7.636,,
264826.0,25.4,-7.73,,
264816.0,25.5,-7.825,,
264806.0,25.5,-7.916,,
264796.0,25.5,-8.002,,
264786.0,25.5,-8.112,,
264776.0,25.6,-8.193,,
264766.0,25.6,-8.275,,
264756.0,25.6,-8.359,,
264746.0,25.6,-8.455,,
264736.0,25.7,-8.537,,
264726.0,25.7,-8.607,,
264716.0,25.7,-8.697,,
264706.0,25.7,-8.763,,
264696.0,25.7,-8.843,,
264686.0,25.7,-8.9,,
264676.0,25.8,-8.98,,
264666.0,25.8,-9.036,,
264656.0,25.8,-9.097,,
264646.0,25.8,-9.135,,
264636.0,25.8,-9.196,,
264626.0,25.8,-9.23,,
264616.0,25.9,-9.271,,
264606.0,25.9,-9.304,,
264596.0,25.9,-9.32,,
264586.0,25.9,-9.352,,
264576.0,25.9,-9.361,,
264566.0,25.9,-9.355,,
264556.0,25.9,-9.366,,
264546.0,25.9,-9.351,,
264536.0,26.0,-9.339,,
264526.0,26.0,-9.332,,
264516.0,26.0,-9.318,,
264506.0,26.0,-9.286,,
264496.0,26.0,-9.253,,
264486.0,26.0,-9.221,,
264476.0,26.0,-9.191,,
264466.0,26.0,-9.137,,
264456.0,26.0,-9.081,,
264446.0,26.0,-9.031,,
264436.0,26.0,-8.981,,
264426.0,26.0,-8.932,,
264416.0,26.1,-8.861,,
264406.0,26.1,-8.793,,
264396.0,26.1,-8.722,,
264386.0,26.1,-8.657,,
264376.0,26.1,-8.591,,
264366.0,26.1,-8.527,,
264356.0,26.1,-8.447,,
264346.0,26.1,-8.363,,
264336.0,26.1,-8.287,,
264326.0,26.1,-8.208,,
264316.0,26.1,-8.133,,
264306.0,26.1,-8.039,,
264296.0,26.1,-7.966,,
264286.0,26.1,-7.875,,
264276.0,26.1,-7.785,,
264266.0,26.1,-7.697,,
264256.0,26.1,-7.612,,
264246.0,26.2,-7.506,,
264236.0,26.2,-7.423,,
264226.0,26.2,-7.321,,
264216.0,26.2,-7.227,,
264206.0,26.2,-7.127,,
264196.0,26.2,-7.03,,
264186.0,26.2,-6.919,,
264176.0,26.2,-6.825,,
264166.0,26.2,-6.714,,
264156.0,26.2,-6.61,,
264146.0,26.2,-6.498,,
264136.0,26.2,-6.393,,
264126.0,26.2,-6.305,,
264116.0,26.2,-6.201,,
264106.0,26.2,-6.1,,
264096.0,26.2,-5.999,,
264086.0,26.2,-5.878,,
264076.0,26.2,-5.779,,
264066.0,26.3,-5.683,,
264056.0,26.3,-5.587,,
264046.0,26.3,-5.49,,
264036.0,26.3,-5.375,,
264026.0,26.3,-5.282,,
264016.0,26.3,-5.173,,
264006.0,26.3,-5.083,,
263996.0,26.3,-4.993,,
263986.0,26.3,-4.886,,
263976.0,26.3,-4.782,,
263966.0,26.3,-4.697,,
263956.0,26.3,-4.6,,
263946.0,26.3,-4.503,,
263936.0,26.3,-4.407,,
263926.0,26.3,-4.337,,
263916.0,26.3,-4.247,,
263906.0,26.3,-4.169,,
263896.0,26.3,-4.11,,
263886.0,26.3,-4.04,,
263876.0,26.3,-3.961,,
263866.0,26.3,-3.907,,
263856.0,26.3,-3.831,,
263846.0,26.4,-3.774,,
263836.0,26.4,-3.7,,
263826.0,26.4,-3.649,,
263816.0,26.4,-3.575,,
263806.0,26.4,-3.543,,
263796.0,26.4,-3.486,,
263786.0,26.4,-3.451,,
263776.0,26.4,-3.433,,
263766.0,26.4,-3.396,,
263756.0,26.4,-3.395,,
263746.0,26.4,-3.392,,
263736.0,26.4,-3.388,,
263726.0,26.4,-3.423,,
263716.0,26.4,-3.461,,
263706.0,26.4,-3.488,,
263696.0,26.4,-3.494,,
263686.0,26.4,-3.496,,
263676.0,26.4,-3.487,,
263666.0,26.4,-3.474,,
263656.0,26.4,-3.455,,
263646.0,26.4,-3.462,,
263636.0,26.4,-3.439,,
263626.0,26.4,-3.411,,
263616.0,26.4,-3.404,,
263606.0,26.4,-3.399,,
263596.0,26.5,-3.39,,
263586.0,26.5,-3.383,,
263576.0,26.5,-3.375,,
263566.0,26.5,-3.38,,
263556.0,26.5,-3.364,,
263546.0,26.5,-3.364,,
263536.0,26.5,-3.333,,
263526.0,26.5,-3.318,,
263516.0,26.5,-3.299,,
263506.0,26.5,-3.271,,
263496.0,26.5,-3.258,,
263486.0,26.5,-3.224,,
263476.0,26.5,-3.206,,
263466.0,26.5,-3.169,,
263456.0,26.5,-3.149,,
263446.0,26.5,-3.128,,
263436.0,26.5,-3.108,,
263426.0,26.5,-3.088,,
263416.0,26.5,-3.074,,
263406.0,26.5,-3.057,,
263396.0,26.5,-3.022,,
263386.0,26.5,-3.006,,
263376.0,26.5,-2.972,,
263366.0,26.5,-2.943,,
263356.0,26.5,-2.926,,
263346.0,26.5,-2.869,,
263336.0,26.5,-2.84,,
263326.0,26.5,-2.805,,
263316.0,26.5,-2.755,,
263306.0,26.5,-2.722,,
263296.0,26.5,-2.67,,
263286.0,26.5,-2.622,,
263276.0,26.5,-2.572,,
263266.0,26.5,-2.518,,
263256.0,26.5,-2.45,,
263246.0,26.5,-2.401,,
263236.0,26.5,-2.333,,
263226.0,26.5,-2.285,,
263216.0,26.5,-2.218,,
263206.0,26.5,-2.158,,
263196.0,26.4,-2.074,,
263186.0,26.4,-2.008,,
263176.0,26.4,-1.947,,
263166.0,26.4,-1.862,,
263156.0,26.4,-1.797,,
263146.0,26.4,-1.727,,
263136.0,26.4,-1.656,,
263126.0,26.4,-1.596,,
263116.0,26.4,-1.529,,
263106.0,26.4,-1.466,,
263096.0,26.4,-1.399,,
263086.0,26.3,-1.341,,
263076.0,26.3,-1.286,,
263066.0,26.3,-1.229,,
263056.0,26.3,-1.174,,
263046.0,26.3,-1.119,,
263036.0,26.3,-1.062,,
263026.0,26.3,-1.006,,
263016.0,26.3,-0.954,,
263006.0,26.2,-0.925,,
262996.0,26.2,-0.875,,
262986.0,26.2,-0.827,,
262976.0,26.2,-0.798,,
262966.0,26.2,-0.747,,
262956.0,26.2,-0.698,,
262946.0,26.2,-0.667,,
262936.0,26.1,-0.621,,
262926.0,26.1,-0.595,,
262916.0,26.1,-0.55,,
262906.0,26.1,-0.527,,
262896.0,26.1,-0.506,,
262886.0,26.1,-0.501,,
262876.0,26.1,-0.475,,
262866.0,26.1,-0.472,,
262856.0,26.1,-0.466,,
262846.0,26.1,-0.462,,
262836.0,26.0,-0.453,,
262826.0,26.0,-0.464,,
262816.0,26.0,-0.477,,
262806.0,26.0,-0.488,,
262796.0,26.0,-0.497,,
262786.0,26.0,-0.507,,
262776.0,26.0,-0.535,,
262766.0,26.0,-0.566,,
262756.0,26.0,-0.595,,
262746.0,26.0,-0.623,,
262736.0,26.0,-0.65,,
262726.0,26.0,-0.697,,
262716.0,26.0,-0.724,,
262706.0,25.9,-0.771,,
262696.0,25.9,-0.84,,
262686.0,25.9,-0.888,,
262676.0,25.9,-0.952,,
262666.0,25.9,-0.997,,
262656.0,25.9,-1.044,,
262646.0,25.9,-1.109,,
262636.0,25.9,-1.151,,
262626.0,25.8,-1.189,,
262616.0,25.8,-1.233,,
262606.0,25.8,-1.273,,
262596.0,25.7,-1.311,,
262586.0,25.7,-1.353,,
262576.0,25.7,-1.37,,
262566.0,25.7,-1.406,,
262556.0,25.7,-1.441,,
262546.0,25.6,-1.455,,
262536.0,25.6,-1.489,,
262526.0,25.6,-1.505,,
262516.0,25.5,-1.516,,
262506.0,25.5,-1.53,,
262496.0,25.5,-1.549,,
262486.0,25.4,-1.56,,
262476.0,25.4,-1.573,,
262466.0,25.4,-1.579,,
262456.0,25.3,-1.591,,
262446.0,25.3,-1.614,,
262436.0,25.2,-1.615,,
262426.0,25.2,-1.629,,
262416.0,25.1,-1.646,,
262406.0,25.0,-1.63,,
262396.0,25.0,-1.639,,
262386.0,24.9,-1.631,,
262376.0,24.9,-1.642,,
262366.0,24.8,-1.658,,
262356.0,24.8,-1.655,,
262346.0,24.7,-1.669,,
262336.0,24.7,-1.666,,
262326.0,24.6,-1.668,,
262316.0,24.6,-1.697,,
262306.0,24.5,-1.697,,
262296.0,24.4,-1.711,,
262286.0,24.4,-1.707,,
262276.0,24.3,-1.721,,
262266.0,24.3,-1.72,,
262256.0,24.2,-1.718,,
262246.0,24.2,-1.732,,
262236.0,24.1,-1.731,,
262226.0,24.1,-1.733,,
262216.0,24.0,-1.755,,
262206.0,24.0,-1.753,,
262196.0,23.9,-1.754,,
262186.0,23.9,-1.758,,
262176.0,23.8,-1.777,,
262166.0,23.8,-1.772,,
262156.0,23.7,-1.786,,
262146.0,23.7,-1.806,,
262136.0,23.6,-1.819,,
262126.0,23.6,-1.852,,
262116.0,23.5,-1.865,,
262106.0,23.5,-1.899,,
262096.0,23.5,-1.93,,
262086.0,23.4,-1.962,,
262076.0,23.4,-1.992,,
262066.00000000003,23.4,-2.04,,
262055.99999999997,23.3,-2.071,,
262046.0,23.3,-2.121,,
262036.0,23.3,-2.171,,
262026.0,23.3,-2.241,,
262016.00000000003,23.2,-2.293,,
262005.99999999997,23.2,-2.364,,
261996.0,23.2,-2.437,,
261986.0,23.2,-2.51,,
261976.0,23.2,-2.585,,
261966.00000000003,23.2,-2.678,,
261955.99999999997,23.2,-2.751,,
261946.0,23.1,-2.844,,
261936.0,23.1,-2.938,,
261926.0,23.1,-3.035,,
261916.00000000003,23.1,-3.132,,
261905.99999999997,23.1,-3.228,,
261896.0,23.1,-3.322,,
261886.0,23.1,-3.417,,
261876.0,23.1,-3.51,,
261866.00000000003,23.1,-3.602,,
261855.99999999997,23.1,-3.693,,
261846.0,23.1,-3.784,,
261836.0,23.1,-3.874,,
261826.0,23.1,-3.962,,
261816.00000000003,23.2,-4.029,,
261805.99999999997,23.2,-4.113,,
261796.0,23.2,-4.196,,
261786.0,23.2,-4.277,,
261776.0,23.2,-4.337,,
261766.00000000003,23.2,-4.414,,
261755.99999999997,23.2,-4.468,,
261746.0,23.3,-4.541,,
261736.0,23.3,-4.592,,
261726.0,23.3,-4.661,,
261716.00000000003,23.4,-4.709,,
261705.99999999997,23.4,-4.773,,
261696.0,23.4,-4.816,,
261686.0,23.5,-4.878,,
261676.0,23.5,-4.917,,
261666.00000000003,23.5,-4.974,,
261655.99999999997,23.6,-5.012,,
261646.0,23.6,-5.067,,
261636.0,23.7,-5.099,,
261626.0,23.7,-5.15,,
261616.00000000003,23.8,-5.182,,
261605.99999999997,23.8,-5.229,,
261596.0,23.9,-5.279,,
261586.0,23.9,-5.308,,
261576.0,23.9,-5.357,,
261566.00000000003,24.0,-5.386,,
261555.99999999997,24.0,-5.437,,
261546.0,24.0,-5.487,,
261536.0,24.1,-5.535,,
261526.0,24.1,-5.567,,
261516.00000000003,24.1,-5.616,,
261505.99999999997,24.1,-5.663,,
261496.0,24.2,-5.713,,
261486.0,24.2,-5.745,,
261476.0,24.2,-5.795,,
261466.00000000003,24.3,-5.843,,
261455.99999999997,24.3,-5.896,,
261446.0,24.3,-5.954,,
261436.0,24.3,-6.011,,
261426.0,24.4,-6.052,,
261416.00000000003,24.4,-6.111,,
261405.99999999997,24.4,-6.171,,
261396.0,24.4,-6.217,,
261386.0,24.5,-6.274,,
261376.0,24.5,-6.337,,
261366.00000000003,24.5,-6.374,,
261355.99999999997,24.5,-6.436,,
261346.0,24.6,-6.499,,
261336.0,24.6,-6.541,,
261326.0,24.6,-6.607,,
261316.00000000003,24.7,-6.671,,
261305.99999999997,24.7,-6.718,,
261296.0,24.7,-6.78,,
261286.0,24.8,-6.825,,
261276.0,24.8,-6.887,,
261266.00000000003,24.8,-6.953,,
261255.99999999997,24.9,-6.998,,
261246.0,24.9,-7.062,,
261236.0,24.9,-7.104,,
261226.0,24.9,-7.172,,
261216.00000000003,25.0,-7.213,,
261205.99999999997,25.0,-7.279,,
261196.0,25.0,-7.318,,
261186.0,25.1,-7.383,,
261176.0,25.1,-7.445,,
261166.00000000003,25.1,-7.485,,
261155.99999999997,25.1,-7.546,,
261146.0,25.2,-7.609,,
261136.0,25.2,-7.669,,
261126.0,25.2,-7.729,,
261116.00000000003,25.2,-7.768,,
261105.99999999997,25.2,-7.828,,
261096.0,25.3,-7.887,,
261086.0,25.3,-7.952,,
261076.0,25.3,-8.011,,
261066.00000000003,25.3,-8.072,,
261055.99999999997,25.3,-8.129,,
261046.0,25.3,-8.187,,
261036.0,25.4,-8.249,,
261026.0,25.4,-8.306,,
261016.00000000003,25.4,-8.364,,
261005.99999999997,25.4,-8.423,,
260996.0,25.4,-8.477,,
260986.0,25.5,-8.555,,
260976.0,25.5,-8.607,,
260966.00000000003,25.5,-8.658,,
260955.99999999997,25.5,-8.716,,
260946.0,25.5,-8.774,,
260936.0,25.5,-8.843,,
260926.0,25.6,-8.901,,
260916.00000000003,25.6,-8.956,,
260905.99999999997,25.6,-9.01,,
260896.0,25.6,-9.062,,
260886.0,25.6,-9.116,,
260876.0,25.6,-9.167,,
260866.00000000003,25.7,-9.221,,
260855.99999999997,25.7,-9.274,,
260846.0,25.7,-9.328,,
260836.0,25.7,-9.382,,
260826.0,25.7,-9.432,,
260816.00000000003,25.7,-9.479,,
260805.99999999997,25.8,-9.523,,
260796.0,25.8,-9.567,,
260786.0,25.8,-9.586,,
260776.0,25.8,-9.622,,
260766.00000000003,25.8,-9.659,,
260755.99999999997,25.8,-9.697,,
260746.0,25.8,-9.733,,
260736.0,25.9,-9.744,,
260726.0,25.9,-9.778,,
260716.00000000003,25.9,-9.807,,
260705.99999999997,25.9,-9.822,,
260696.0,25.9,-9.811,,
260686.0,25.9,-9.801,,
260676.0,25.9,-9.801,,
260666.00000000003,25.9,-9.806,,
260655.99999999997,25.9,-9.799,,
260646.0,25.9,-9.792,,
260636.0,25.9,-9.805,,
260626.0,26.0,-9.8,,
260616.00000000003,26.0,-9.787,,
260605.99999999997,26.0,-9.765,,
260596.0,26.0,-9.762,,
260586.0,26.0,-9.736,,
260576.0,26.0,-9.731,,
260566.00000000003,26.0,-9.706,,
260555.99999999997,26.0,-9.682,,
260546.0,26.0,-9.661,,
260536.0,26.0,-9.634,,
260526.0,26.1,-9.597,,
260516.00000000003,26.1,-9.576,,
260505.99999999997,26.1,-9.536,,
260496.0,26.1,-9.515,,
260486.0,26.1,-9.477,,
260476.0,26.1,-9.446,,
260466.00000000003,26.1,-9.393,,
260455.99999999997,26.1,-9.359,,
260446.0,26.1,-9.329,,
260436.0,26.1,-9.278,,
260426.0,26.1,-9.23,,
260416.00000000003,26.1,-9.18,,
260405.99999999997,26.1,-9.152,,
260396.0,26.2,-9.108,,
260386.0,26.2,-9.078,,
260376.0,26.2,-9.034,,
260366.00000000003,26.2,-9.011,,
260355.99999999997,26.2,-8.987,,
260346.0,26.2,-8.944,,
260336.0,26.2,-8.923,,
260326.0,26.2,-8.904,,
260316.00000000003,26.2,-8.889,,
260305.99999999997,26.2,-8.869,,
260296.0,26.2,-8.856,,
260286.0,26.3,-8.841,,
260276.0,26.3,-8.827,,
260266.00000000003,26.3,-8.816,,
260255.99999999997,26.3,-8.826,,
260246.0,26.3,-8.818,,
260236.0,26.3,-8.809,,
260226.0,26.3,-8.829,,
260216.00000000003,26.3,-8.823,,
260205.99999999997,26.3,-8.843,,
260196.0,26.3,-8.859,,
260186.0,26.3,-8.86,,
260176.0,26.3,-8.88,,
260166.00000000003,26.4,-8.905,,
260155.99999999997,26.4,-8.905,,
260146.0,26.4,-8.908,,
260136.0,26.4,-8.91,,
